
t [s] (#1), Input acceleration [g] (#1)
           0.0744782,             -1.07414
           0.0745086,             -1.08335
           0.0745389,             -1.08194
           0.0745693,             -1.06993
           0.0745997,             -1.04741
             0.07463,              -1.0146
           0.0746604,            -0.971827
           0.0746907,            -0.919492
           0.0747211,            -0.858107
           0.0747515,            -0.788269
           0.0747818,            -0.710656
           0.0748122,            -0.626028
           0.0748426,             -0.53521
           0.0748729,            -0.439091
           0.0749033,            -0.338611
           0.0749336,            -0.234757
            0.074964,            -0.128546
           0.0749944,           -0.0210221
           0.0750247,            0.0867591
           0.0750551,             0.193737
           0.0750855,             0.298859
           0.0751158,             0.401089
           0.0751462,             0.499419
           0.0751765,             0.592879
           0.0752069,             0.680545
           0.0752373,              0.76155
           0.0752676,             0.835092
            0.075298,             0.900442
           0.0753284,              0.95695
           0.0753587,              1.00405
           0.0753891,              1.04128
           0.0754194,              1.06826
           0.0754498,              1.08472
           0.0754802,              1.09049
           0.0755105,              1.08551
           0.0755409,              1.06981
           0.0755712,              1.04355
           0.0756016,              1.00698
            0.075632,             0.960445
           0.0756623,             0.904411
           0.0756927,             0.839419
           0.0757231,             0.766106
           0.0757534,              0.68519
           0.0757838,             0.597467
           0.0758141,             0.503798
           0.0758445,             0.405106
           0.0758749,             0.302363
           0.0759052,             0.196582
           0.0759356,            0.0888083
            0.075966,           -0.0198943
           0.0759963,            -0.128451
           0.0760267,            -0.235786
            0.076057,            -0.340838
           0.0760874,            -0.442565
           0.0761178,            -0.539958
           0.0761481,            -0.632048
           0.0761785,            -0.717921
           0.0762089,            -0.796722
           0.0762392,            -0.867666
           0.0762696,            -0.930044
           0.0762999,            -0.983232
           0.0763303,              -1.0267
           0.0763607,                -1.06
            0.076391,             -1.08281
           0.0764214,             -1.09489
           0.0764517,             -1.09611
           0.0764821,             -1.08645
           0.0765125,             -1.06601
           0.0765428,             -1.03497
           0.0765732,            -0.993648
           0.0766036,            -0.942437
           0.0766339,            -0.881841
           0.0766643,            -0.812456
           0.0766946,            -0.734967
            0.076725,            -0.650138
           0.0767554,            -0.558807
           0.0767857,            -0.461879
           0.0768161,            -0.360313
           0.0768465,            -0.255116
           0.0768768,            -0.147333
           0.0769072,           -0.0380339
           0.0769375,            0.0716942
           0.0769679,              0.18076
           0.0769983,             0.288076
           0.0770286,             0.392575
            0.077059,             0.493212
           0.0770894,             0.588984
           0.0771197,             0.678932
           0.0771501,             0.762158
           0.0771804,             0.837827
           0.0772108,              0.90518
           0.0772412,              0.96354
           0.0772715,              1.01232
           0.0773019,              1.05103
           0.0773322,              1.07927
           0.0773626,              1.09675
            0.077393,               1.1033
           0.0774233,              1.09885
           0.0774537,              1.08342
           0.0774841,              1.05717
           0.0775144,              1.02034
           0.0775448,             0.973314
           0.0775751,             0.916539
           0.0776055,             0.850581
           0.0776359,             0.776092
           0.0776662,             0.693812
           0.0776966,             0.604557
            0.077727,             0.509216
           0.0777573,             0.408739
           0.0777877,             0.304126
            0.077818,             0.196423
           0.0778484,            0.0867044
           0.0778788,           -0.0239328
           0.0779091,            -0.134381
           0.0779395,            -0.243536
           0.0779699,            -0.350302
           0.0780002,            -0.453609
           0.0780306,             -0.55242
           0.0780609,            -0.645742
           0.0780913,            -0.732636
           0.0781217,            -0.812227
            0.078152,            -0.883712
           0.0781824,             -0.94637
           0.0782128,            -0.999566
           0.0782431,             -1.04276
           0.0782735,             -1.07551
           0.0783038,             -1.09749
           0.0783342,             -1.10846
           0.0783646,             -1.10831
           0.0783949,             -1.09704
           0.0784253,             -1.07474
           0.0784556,             -1.04164
            0.078486,             -0.99806
           0.0785164,            -0.944432
           0.0785467,            -0.881289
           0.0785771,             -0.80926
           0.0786075,            -0.729062
           0.0786378,            -0.641496
           0.0786682,            -0.547439
           0.0786985,            -0.447833
           0.0787289,            -0.343675
           0.0787593,            -0.236011
           0.0787896,            -0.125923
             0.07882,           -0.0145161
           0.0788504,            0.0970882
           0.0788807,             0.207766
           0.0789111,             0.316403
           0.0789414,             0.421903
           0.0789718,             0.523201
           0.0790022,             0.619273
           0.0790325,             0.709148
           0.0790629,             0.791916
           0.0790933,             0.866738
           0.0791236,             0.932854
            0.079154,             0.989591
           0.0791843,              1.03637
           0.0792147,              1.07272
           0.0792451,              1.09825
           0.0792754,              1.11272
           0.0793058,              1.11596
           0.0793361,              1.10793
           0.0793665,               1.0887
           0.0793969,              1.05848
           0.0794272,              1.01754
           0.0794576,             0.966304
            0.079488,             0.905278
           0.0795183,             0.835074
           0.0795487,             0.756394
            0.079579,             0.670029
           0.0796094,             0.576848
           0.0796398,             0.477789
           0.0796701,              0.37385
           0.0797005,              0.26608
           0.0797309,             0.155568
           0.0797612,            0.0434296
           0.0797916,           -0.0691999
           0.0798219,             -0.18118
           0.0798523,            -0.291377
           0.0798827,            -0.398673
            0.079913,            -0.501978
           0.0799434,            -0.600244
           0.0799738,             -0.69247
           0.0800041,            -0.777719
           0.0800345,             -0.85512
           0.0800648,            -0.923885
           0.0800952,             -0.98331
           0.0801256,             -1.03279
           0.0801559,              -1.0718
           0.0801863,             -1.09996
           0.0802166,             -1.11697
            0.080247,             -1.12264
           0.0802774,             -1.11691
           0.0803077,             -1.09984
           0.0803381,             -1.07159
           0.0803685,             -1.03243
           0.0803988,            -0.982769
           0.0804292,            -0.923093
           0.0804595,            -0.854006
           0.0804899,            -0.776203
           0.0805203,             -0.69047
           0.0805506,            -0.597675
            0.080581,            -0.498757
           0.0806114,            -0.394719
           0.0806417,            -0.286615
           0.0806721,            -0.175545
           0.0807024,           -0.0626359
           0.0807328,            0.0509625
           0.0807632,             0.164094
           0.0807935,             0.275606
           0.0808239,              0.38436
           0.0808543,             0.489248
           0.0808846,             0.589197
            0.080915,             0.683186
           0.0809453,             0.770252
           0.0809757,             0.849503
           0.0810061,             0.920126
           0.0810364,             0.981394
           0.0810668,              1.03268
           0.0810971,              1.07344
           0.0811275,              1.10327
           0.0811579,              1.12185
           0.0811882,              1.12898
           0.0812186,              1.12459
            0.081249,              1.10871
           0.0812793,              1.08149
           0.0813097,              1.04321
             0.08134,             0.994246
           0.0813704,             0.935099
           0.0814008,             0.866364
           0.0814311,             0.788739
           0.0814615,             0.703011
           0.0814919,             0.610052
           0.0815222,             0.510809
           0.0815526,             0.406293
           0.0815829,             0.297571
           0.0816133,             0.185753
           0.0816437,            0.0719814
            0.081674,            -0.042579
           0.0817044,            -0.156756
           0.0817348,            -0.269379
           0.0817651,            -0.379293
           0.0817955,             -0.48537
           0.0818258,            -0.586521
           0.0818562,            -0.681705
           0.0818866,            -0.769942
           0.0819169,            -0.850322
           0.0819473,            -0.922017
           0.0819777,            -0.984286
            0.082008,             -1.03648
           0.0820384,             -1.07806
           0.0820687,              -1.1086
           0.0820991,             -1.12777
           0.0821295,             -1.13536
           0.0821598,              -1.1313
           0.0821902,             -1.11561
           0.0822205,             -1.08845
           0.0822509,              -1.0501
           0.0822813,             -1.00093
           0.0823116,            -0.941456
            0.082342,             -0.87227
           0.0823724,            -0.794083
           0.0824027,            -0.707693
           0.0824331,            -0.613982
           0.0824634,            -0.513911
           0.0824938,            -0.408505
           0.0825242,            -0.298846
           0.0825545,            -0.186061
           0.0825849,           -0.0713081
           0.0826153,            0.0442315
           0.0826456,             0.159368
            0.082676,             0.272915
           0.0827063,             0.383702
           0.0827367,             0.490584
           0.0827671,             0.592458
           0.0827974,              0.68827
           0.0828278,             0.777028
           0.0828582,             0.857812
           0.0828885,             0.929783
           0.0829189,             0.992194
           0.0829492,              1.04439
           0.0829796,              1.08584
             0.08301,              1.11609
           0.0830403,              1.13484
           0.0830707,              1.14187
            0.083101,              1.13711
           0.0831314,               1.1206
           0.0831618,               1.0925
           0.0831921,               1.0531
           0.0832225,               1.0028
           0.0832529,             0.942108
           0.0832832,             0.871645
           0.0833136,             0.792135
           0.0833439,             0.704396
           0.0833743,             0.609328
           0.0834047,             0.507912
            0.083435,             0.401193
           0.0834654,             0.290273
           0.0834958,             0.176296
           0.0835261,            0.0604427
           0.0835565,           -0.0560898
           0.0835868,            -0.172094
           0.0836172,            -0.286368
           0.0836476,            -0.397727
           0.0836779,            -0.505013
           0.0837083,            -0.607113
           0.0837387,            -0.702964
            0.083769,            -0.791569
           0.0837994,            -0.872003
           0.0838297,            -0.943428
           0.0838601,              -1.0051
           0.0838905,             -1.05636
           0.0839208,             -1.09668
           0.0839512,             -1.12564
           0.0839815,             -1.14292
           0.0840119,             -1.14834
           0.0840423,             -1.14183
           0.0840726,             -1.12346
            0.084103,              -1.0934
           0.0841334,             -1.05197
           0.0841637,            -0.999578
           0.0841941,            -0.936774
           0.0842244,              -0.8642
           0.0842548,            -0.782604
           0.0842852,            -0.692831
           0.0843155,            -0.595808
           0.0843459,            -0.492541
           0.0843763,              -0.3841
           0.0844066,            -0.271612
            0.084437,            -0.156244
           0.0844673,           -0.0391976
           0.0844977,            0.0783105
           0.0845281,             0.195056
           0.0845584,             0.309822
           0.0845888,             0.421411
           0.0846192,             0.528659
           0.0846495,             0.630443
           0.0846799,               0.7257
           0.0847102,             0.813431
           0.0847406,             0.892718
            0.084771,             0.962726
           0.0848013,              1.02272
           0.0848317,              1.07207
            0.084862,              1.11025
           0.0848924,              1.13685
           0.0849228,               1.1516
           0.0849531,              1.15432
           0.0849835,              1.14499
           0.0850139,              1.12369
           0.0850442,              1.09064
           0.0850746,              1.04618
           0.0851049,             0.990755
           0.0851353,             0.924949
           0.0851657,              0.84944
            0.085196,             0.765013
           0.0852264,             0.672545
           0.0852568,             0.572998
           0.0852871,             0.467409
           0.0853175,              0.35688
           0.0853478,             0.242566
           0.0853782,             0.125659
           0.0854086,           0.00738422
           0.0854389,            -0.111022
           0.0854693,            -0.228318
           0.0854997,            -0.343275
             0.08553,            -0.454686
           0.0855604,            -0.561382
           0.0855907,             -0.66224
           0.0856211,              -0.7562
           0.0856515,            -0.842271
           0.0856818,            -0.919546
           0.0857122,            -0.987209
           0.0857425,             -1.04454
           0.0857729,             -1.09094
           0.0858033,             -1.12591
           0.0858336,             -1.14907
            0.085864,             -1.16017
           0.0858944,             -1.15909
           0.0859247,             -1.14584
           0.0859551,             -1.12055
           0.0859854,             -1.08346
           0.0860158,             -1.03497
           0.0860462,            -0.975582
           0.0860765,            -0.905907
           0.0861069,            -0.826674
           0.0861373,             -0.73871
           0.0861676,            -0.642935
            0.086198,            -0.540352
           0.0862283,            -0.432036
           0.0862587,            -0.319124
           0.0862891,            -0.202801
           0.0863194,           -0.0842903
           0.0863498,            0.0351614
           0.0863802,             0.154297
           0.0864105,              0.27186
           0.0864409,             0.386612
           0.0864712,             0.497341
           0.0865016,             0.602877
            0.086532,             0.702105
           0.0865623,             0.793974
           0.0865927,             0.877511
           0.0866231,             0.951829
           0.0866534,              1.01614
           0.0866838,              1.06975
           0.0867141,               1.1121
           0.0867445,              1.14273
           0.0867749,              1.16131
           0.0868052,              1.16763
           0.0868356,              1.16162
           0.0868659,              1.14334
           0.0868963,              1.11298
           0.0869267,              1.07083
            0.086957,              1.01735
           0.0869874,             0.953089
           0.0870178,             0.878723
           0.0870481,              0.79503
           0.0870785,             0.702891
           0.0871088,             0.603275
           0.0871392,              0.49723
           0.0871696,             0.385876
           0.0871999,             0.270387
           0.0872303,             0.151984
           0.0872607,            0.0319185
            0.087291,           -0.0885391
           0.0873214,            -0.208113
           0.0873517,            -0.325536
           0.0873821,            -0.439562
           0.0874125,            -0.548981
           0.0874428,             -0.65263
           0.0874732,            -0.749407
           0.0875036,            -0.838281
           0.0875339,            -0.918303
           0.0875643,            -0.988621
           0.0875946,             -1.04848
            0.087625,             -1.09724
           0.0876554,             -1.13438
           0.0876857,              -1.1595
           0.0877161,             -1.17231
           0.0877464,             -1.17268
           0.0877768,              -1.1606
           0.0878072,             -1.13618
           0.0878375,             -1.09968
           0.0878679,             -1.05148
           0.0878983,            -0.992077
           0.0879286,            -0.922104
            0.087959,            -0.842296
           0.0879893,            -0.753495
           0.0880197,            -0.656639
           0.0880501,            -0.552755
           0.0880804,            -0.442943
           0.0881108,            -0.328367
           0.0881412,            -0.210246
           0.0881715,            -0.089833
           0.0882019,            0.0315903
           0.0882322,             0.152732
           0.0882626,             0.272301
            0.088293,             0.389022
           0.0883233,             0.501651
           0.0883537,             0.608984
           0.0883841,             0.709874
           0.0884144,             0.803241
           0.0884448,             0.888085
           0.0884751,             0.963496
           0.0885055,              1.02866
           0.0885359,              1.08288
           0.0885662,              1.12558
           0.0885966,              1.15627
           0.0886269,              1.17464
           0.0886573,              1.18048
           0.0886877,              1.17371
            0.088718,              1.15441
           0.0887484,              1.12276
           0.0887788,              1.07911
           0.0888091,               1.0239
           0.0888395,              0.95773
           0.0888698,             0.881289
           0.0889002,             0.795392
           0.0889306,              0.70095
           0.0889609,              0.59897
           0.0889913,             0.490536
           0.0890217,             0.376806
            0.089052,             0.258992
           0.0890824,             0.138354
           0.0891127,            0.0161808
           0.0891431,             -0.10622
           0.0891735,            -0.227539
           0.0892038,            -0.346474
           0.0892342,            -0.461751
           0.0892646,            -0.572132
           0.0892949,            -0.676431
           0.0893253,            -0.773527
           0.0893556,            -0.862373
            0.089386,            -0.942013
           0.0894164,             -1.01159
           0.0894467,             -1.07034
           0.0894771,             -1.11764
           0.0895074,             -1.15296
           0.0895378,             -1.17593
           0.0895682,             -1.18629
           0.0895985,             -1.18391
           0.0896289,             -1.16883
           0.0896593,             -1.14118
           0.0896896,             -1.10126
             0.08972,             -1.04949
           0.0897503,            -0.986428
           0.0897807,            -0.912732
           0.0898111,            -0.829192
           0.0898414,              -0.7367
           0.0898718,            -0.636246
           0.0899022,            -0.528903
           0.0899325,            -0.415824
           0.0899629,             -0.29822
           0.0899932,            -0.177355
           0.0900236,           -0.0545268
            0.090054,            0.0689428
           0.0900843,             0.191725
           0.0901147,             0.312498
           0.0901451,             0.429959
           0.0901754,              0.54284
           0.0902058,             0.649923
           0.0902361,             0.750051
           0.0902665,             0.842139
           0.0902969,              0.92519
           0.0903272,             0.998303
           0.0903576,              1.06068
           0.0903879,              1.11165
           0.0904183,              1.15065
           0.0904487,              1.17725
            0.090479,              1.19116
           0.0905094,              1.19222
           0.0905398,              1.18041
           0.0905701,              1.15584
           0.0906005,              1.11879
           0.0906308,              1.06963
           0.0906612,               1.0089
           0.0906916,             0.937243
           0.0907219,             0.855422
           0.0907523,             0.764319
           0.0907827,             0.664913
            0.090813,             0.558273
           0.0908434,             0.445548
           0.0908737,             0.327954
           0.0909041,              0.20676
           0.0909345,            0.0832748
           0.0909648,           -0.0411667
           0.0909952,            -0.165218
           0.0910256,            -0.287536
           0.0910559,            -0.406794
           0.0910863,            -0.521701
           0.0911166,            -0.631007
            0.091147,            -0.733526
           0.0911774,            -0.828142
           0.0912077,            -0.913825
           0.0912381,            -0.989641
           0.0912685,             -1.05476
           0.0912988,             -1.10847
           0.0913292,             -1.15019
           0.0913595,             -1.17944
           0.0913899,             -1.19592
           0.0914203,             -1.19942
           0.0914506,             -1.18991
            0.091481,             -1.16748
           0.0915113,             -1.13236
           0.0915417,             -1.08493
           0.0915721,              -1.0257
           0.0916024,            -0.955298
           0.0916328,            -0.874486
           0.0916632,            -0.784137
           0.0916935,            -0.685224
           0.0917239,             -0.57882
           0.0917542,            -0.466075
           0.0917846,            -0.348211
            0.091815,            -0.226509
           0.0918453,            -0.102288
           0.0918757,            0.0231007
           0.0919061,             0.148294
           0.0919364,             0.271928
           0.0919668,             0.392657
           0.0919971,             0.509165
           0.0920275,             0.620179
           0.0920579,             0.724488
           0.0920882,             0.820951
           0.0921186,             0.908512
            0.092149,             0.986212
           0.0921793,               1.0532
           0.0922097,              1.10873
             0.09224,               1.1522
           0.0922704,              1.18312
           0.0923008,              1.20116
           0.0923311,              1.20609
           0.0923615,              1.19787
           0.0923918,              1.17658
           0.0924222,              1.14243
           0.0924526,               1.0958
           0.0924829,              1.03718
           0.0925133,             0.967208
           0.0925437,             0.886641
            0.092574,             0.796353
           0.0926044,             0.697323
           0.0926347,             0.590629
           0.0926651,             0.477432
           0.0926955,             0.358965
           0.0927258,             0.236521
           0.0927562,             0.111437
           0.0927866,           -0.0149222
           0.0928169,            -0.141174
           0.0928473,            -0.265936
           0.0928776,            -0.387844
            0.092908,             -0.50556
           0.0929384,            -0.617794
           0.0929687,            -0.723312
           0.0929991,            -0.820956
           0.0930295,            -0.909651
           0.0930598,            -0.988419
           0.0930902,             -1.05639
           0.0931205,             -1.11282
           0.0931509,             -1.15707
           0.0931813,             -1.18866
           0.0932116,             -1.20722
            0.093242,             -1.21256
           0.0932723,              -1.2046
           0.0933027,             -1.18341
           0.0933331,             -1.14924
           0.0933634,             -1.10243
           0.0933938,             -1.04351
           0.0934242,              -0.9731
           0.0934545,            -0.891975
           0.0934849,            -0.801019
           0.0935152,            -0.701223
           0.0935456,             -0.59368
            0.093576,            -0.479565
           0.0936063,             -0.36013
           0.0936367,            -0.236683
           0.0936671,            -0.110579
           0.0936974,            0.0167957
           0.0937278,             0.144042
           0.0937581,              0.26976
           0.0937885,             0.392566
           0.0938189,             0.511106
           0.0938492,             0.624073
           0.0938796,             0.730221
             0.09391,             0.828376
           0.0939403,             0.917452
           0.0939707,             0.996463
            0.094001,              1.06453
           0.0940314,               1.1209
           0.0940618,              1.16495
           0.0940921,              1.19617
           0.0941225,              1.21422
           0.0941528,               1.2189
           0.0941832,              1.21013
           0.0942136,              1.18801
           0.0942439,              1.15278
           0.0942743,              1.10481
           0.0943047,              1.04464
            0.094335,             0.972902
           0.0943654,             0.890396
           0.0943957,             0.798023
           0.0944261,             0.696797
           0.0944565,              0.58783
           0.0944868,             0.472322
           0.0945172,             0.351545
           0.0945476,             0.226829
           0.0945779,            0.0995523
           0.0946083,           -0.0288814
           0.0946386,            -0.157052
            0.094669,            -0.283543
           0.0946994,            -0.406953
           0.0947297,            -0.525915
           0.0947601,            -0.639112
           0.0947905,            -0.745285
           0.0948208,            -0.843256
           0.0948512,            -0.931935
           0.0948815,             -1.01034
           0.0949119,             -1.07758
           0.0949423,             -1.13292
           0.0949726,             -1.17574
            0.095003,             -1.20554
           0.0950333,               -1.222
           0.0950637,             -1.22493
           0.0950941,             -1.21427
           0.0951244,             -1.19015
           0.0951548,             -1.15282
           0.0951852,             -1.10268
           0.0952155,              -1.0403
           0.0952459,            -0.966337
           0.0952762,            -0.881622
           0.0953066,            -0.787085
            0.095337,            -0.683768
           0.0953673,            -0.572815
           0.0953977,            -0.455451
           0.0954281,            -0.332977
           0.0954584,            -0.206751
           0.0954888,           -0.0781714
           0.0955191,             0.051333
           0.0955495,             0.180324
           0.0955799,             0.307366
           0.0956102,             0.431047
           0.0956406,             0.549989
            0.095671,             0.662865
           0.0957013,             0.768417
           0.0957317,             0.865465
            0.095762,             0.952924
           0.0957924,              1.02982
           0.0958228,              1.09528
           0.0958531,              1.14857
           0.0958835,               1.1891
           0.0959139,               1.2164
           0.0959442,              1.23016
           0.0959746,              1.23022
           0.0960049,              1.21657
           0.0960353,              1.18935
           0.0960657,              1.14887
            0.096096,              1.09555
           0.0961264,                 1.03
           0.0961567,             0.952927
           0.0961871,              0.86519
           0.0962175,             0.767762
           0.0962478,             0.661722
           0.0962782,             0.548251
           0.0963086,             0.428609
           0.0963389,             0.304129
           0.0963693,             0.176198
           0.0963996,            0.0462434
             0.09643,            -0.084285
           0.0964604,            -0.213929
           0.0964907,            -0.341238
           0.0965211,             -0.46479
           0.0965515,            -0.583199
           0.0965818,            -0.695139
           0.0966122,            -0.799354
           0.0966425,            -0.894674
           0.0966729,            -0.980027
           0.0967033,             -1.05445
           0.0967336,             -1.11711
            0.096764,             -1.16729
           0.0967944,             -1.20442
           0.0968247,             -1.22809
           0.0968551,             -1.23801
           0.0968854,             -1.23407
           0.0969158,              -1.2163
           0.0969462,              -1.1849
           0.0969765,              -1.1402
           0.0970069,              -1.0827
           0.0970372,             -1.01305
           0.0970676,            -0.931997
            0.097098,            -0.840461
           0.0971283,            -0.739458
           0.0971587,            -0.630116
           0.0971891,            -0.513656
           0.0972194,             -0.39138
           0.0972498,            -0.264658
           0.0972801,            -0.134909
           0.0973105,           -0.0035892
           0.0973409,             0.127828
           0.0973712,             0.257868
           0.0974016,             0.385067
            0.097432,             0.507995
           0.0974623,             0.625267
           0.0974927,             0.735563
            0.097523,             0.837638
           0.0975534,             0.930338
           0.0975838,              1.01262
           0.0976141,              1.08354
           0.0976445,              1.14231
           0.0976749,              1.18825
           0.0977052,              1.22083
           0.0977356,              1.23969
           0.0977659,               1.2446
           0.0977963,               1.2355
           0.0978267,              1.21248
            0.097857,               1.1758
           0.0978874,              1.12585
           0.0979177,              1.06319
           0.0979481,             0.988531
           0.0979785,             0.902692
           0.0980088,             0.806639
           0.0980392,              0.70145
           0.0980696,             0.588304
           0.0980999,             0.468473
           0.0981303,             0.343304
           0.0981606,             0.214208
            0.098191,            0.0826382
           0.0982214,           -0.0499218
           0.0982517,            -0.181976
           0.0982821,            -0.312033
           0.0983125,            -0.438622
           0.0983428,            -0.560313
           0.0983732,            -0.675726
           0.0984035,            -0.783555
           0.0984339,            -0.882576
           0.0984643,            -0.971664
           0.0984946,             -1.04981
            0.098525,             -1.11611
           0.0985554,             -1.16983
           0.0985857,             -1.21033
           0.0986161,             -1.23716
           0.0986464,                -1.25
           0.0986768,             -1.24871
           0.0987072,             -1.23328
           0.0987375,             -1.20388
           0.0987679,             -1.16083
           0.0987982,             -1.10463
           0.0988286,             -1.03588
            0.098859,            -0.955372
           0.0988893,            -0.864003
           0.0989197,            -0.762803
           0.0989501,            -0.652914
           0.0989804,            -0.535574
           0.0990108,            -0.412112
           0.0990411,            -0.283922
           0.0990715,            -0.152456
           0.0991019,           -0.0192032
           0.0991322,             0.114325
           0.0991626,             0.246614
            0.099193,             0.376161
           0.0992233,             0.501494
           0.0992537,             0.621188
            0.099284,             0.733879
           0.0993144,             0.838284
           0.0993448,             0.933211
           0.0993751,              1.01758
           0.0994055,              1.09041
           0.0994359,              1.15089
           0.0994662,              1.19831
           0.0994966,              1.23212
           0.0995269,              1.25194
           0.0995573,              1.25753
           0.0995877,              1.24881
            0.099618,              1.22588
           0.0996484,              1.18899
           0.0996788,              1.13855
           0.0997091,              1.07513
           0.0997395,             0.999443
           0.0997698,             0.912339
           0.0998002,             0.814806
           0.0998306,             0.707949
           0.0998609,             0.592979
           0.0998913,             0.471202
           0.0999216,             0.344002
            0.099952,             0.212825
           0.0999824,            0.0791647
            0.100013,           -0.0554561
            0.100043,            -0.189503
            0.100073,            -0.321446
            0.100104,            -0.449778
            0.100134,            -0.573034
            0.100165,            -0.689803
            0.100195,            -0.798748
            0.100225,             -0.89862
            0.100256,            -0.988274
            0.100286,             -1.06668
            0.100316,             -1.13293
            0.100347,             -1.18627
            0.100377,             -1.22608
            0.100407,             -1.25189
            0.100438,              -1.2634
            0.100468,             -1.26047
            0.100499,             -1.24313
            0.100529,             -1.21156
            0.100559,             -1.16611
             0.10059,             -1.10731
             0.10062,             -1.03581
             0.10065,            -0.952425
            0.100681,            -0.858101
            0.100711,            -0.753911
            0.100741,            -0.641043
            0.100772,            -0.520785
            0.100802,            -0.394509
            0.100833,            -0.263658
            0.100863,             -0.12973
            0.100893,           0.00574275
            0.100924,             0.141208
            0.100954,             0.275114
            0.100984,             0.405922
            0.101015,             0.532131
            0.101045,             0.652291
            0.101075,             0.765019
            0.101106,             0.869018
            0.101136,             0.963088
            0.101166,              1.04614
            0.101197,              1.11722
            0.101227,              1.17551
            0.101258,              1.22031
            0.101288,              1.25112
            0.101318,              1.26757
            0.101349,              1.26946
            0.101379,              1.25676
            0.101409,              1.22962
             0.10144,              1.18832
             0.10147,              1.13334
              0.1015,               1.0653
            0.101531,              0.98498
            0.101561,             0.893294
            0.101592,             0.791289
            0.101622,             0.680133
            0.101652,             0.561101
            0.101683,             0.435558
            0.101713,             0.304945
            0.101743,             0.170765
            0.101774,            0.0345591
            0.101804,            -0.102103
            0.101834,            -0.237648
            0.101865,            -0.370512
            0.101895,            -0.499163
            0.101926,            -0.622115
            0.101956,            -0.737947
            0.101986,            -0.845318
            0.102017,            -0.942985
            0.102047,             -1.02982
            0.102077,              -1.1048
            0.102108,             -1.16707
            0.102138,             -1.21589
            0.102168,              -1.2507
            0.102199,             -1.27109
            0.102229,              -1.2768
             0.10226,             -1.26777
             0.10229,             -1.24408
             0.10232,             -1.20602
            0.102351,               -1.154
            0.102381,             -1.08862
            0.102411,             -1.01062
            0.102442,            -0.920913
            0.102472,            -0.820513
            0.102502,             -0.71058
            0.102533,            -0.592379
            0.102563,            -0.467274
            0.102594,            -0.336707
            0.102624,            -0.202187
            0.102654,           -0.0652688
            0.102685,             0.072464
            0.102715,             0.209417
            0.102745,             0.344003
            0.102776,             0.474662
            0.102806,             0.599878
            0.102836,             0.718196
            0.102867,             0.828241
            0.102897,             0.928733
            0.102927,               1.0185
            0.102958,              1.09649
            0.102988,               1.1618
            0.103019,              1.21367
            0.103049,              1.25147
            0.103079,              1.27477
             0.10311,              1.28328
             0.10314,               1.2769
             0.10317,              1.25569
            0.103201,              1.21989
            0.103231,              1.16991
            0.103261,              1.10632
            0.103292,              1.02985
            0.103322,             0.941374
            0.103353,             0.841923
            0.103383,             0.732643
            0.103413,             0.614798
            0.103444,             0.489753
            0.103474,              0.35896
            0.103504,             0.223934
            0.103535,            0.0862458
            0.103565,           -0.0525053
            0.103595,            -0.190705
            0.103626,            -0.326744
            0.103656,            -0.459037
            0.103687,            -0.586042
            0.103717,            -0.706277
            0.103747,            -0.818336
            0.103778,             -0.92091
            0.103808,              -1.0128
            0.103838,             -1.09292
            0.103869,             -1.16034
            0.103899,             -1.21426
            0.103929,             -1.25405
             0.10396,             -1.27922
             0.10399,             -1.28949
            0.104021,             -1.28472
            0.104051,             -1.26496
            0.104081,             -1.23043
            0.104112,             -1.18152
            0.104142,             -1.11879
            0.104172,             -1.04298
            0.104203,            -0.954955
            0.104233,            -0.855738
            0.104263,            -0.746482
            0.104294,            -0.628458
            0.104324,            -0.503038
            0.104355,            -0.371686
            0.104385,            -0.235933
            0.104415,           -0.0973626
            0.104446,            0.0424053
            0.104476,             0.181737
            0.104506,             0.319002
            0.104537,             0.452594
            0.104567,             0.580947
            0.104597,             0.702555
            0.104628,             0.815991
            0.104658,             0.919922
            0.104688,              1.01313
            0.104719,               1.0945
            0.104749,              1.16309
             0.10478,              1.21809
             0.10481,              1.25883
             0.10484,              1.28484
            0.104871,               1.2958
            0.104901,              1.29157
            0.104931,              1.27219
            0.104962,              1.23789
            0.104992,              1.18905
            0.105022,              1.12624
            0.105053,              1.05019
            0.105083,             0.961776
            0.105114,             0.862039
            0.105144,             0.752139
            0.105174,             0.633361
            0.105205,             0.507094
            0.105235,             0.374816
            0.105265,             0.238079
            0.105296,            0.0984861
            0.105326,           -0.0423238
            0.105356,            -0.182696
            0.105387,            -0.320981
            0.105417,            -0.455551
            0.105448,             -0.58482
            0.105478,            -0.707266
            0.105508,            -0.821444
            0.105539,            -0.926006
            0.105569,             -1.01971
            0.105599,             -1.10146
             0.10563,             -1.17028
             0.10566,             -1.22534
             0.10569,               -1.266
            0.105721,             -1.29177
            0.105751,             -1.30232
            0.105782,             -1.29754
            0.105812,             -1.27747
            0.105842,             -1.24233
            0.105873,             -1.19253
            0.105903,             -1.12865
            0.105933,             -1.05144
            0.105964,            -0.961788
            0.105994,            -0.860755
            0.106024,            -0.749523
            0.106055,            -0.629399
            0.106085,            -0.501796
            0.106116,            -0.368215
            0.106146,             -0.23023
            0.106176,           -0.0894676
            0.106207,            0.0524114
            0.106237,             0.193732
